node_id,alertname,dc_id,dc_name,ip_address,node_operator_id,node_provider_id,node_provider_name,node_type,owner,region,status,subnet_id
3jfof-q5mok-apuqv-du4j7-jqe6i-iga26-zim7o-fcmxg-la35o-5hnqj-tqe,,sj2,San Jose,2001:438:fffd:4a:6801:36ff:fee1:dd18,eikix-bqjrk-7eadr-nvgoa-drao2-2t54l-kfbs2-34gdr-sbssy-ir4rj-rae,ks7ow-zvs7i-ratdk-azq34-zio2b-gbekj-qjicg-pfhp3-ovhgu-k5qql-dae,"BlockTech Ventures, LLC",REPLICA,Digital Realty,"North America,US,California",UNASSIGNED,
3jol6-6a6dv-ysedb-5qlxc-baclw-ub23p-d324m-7sfus-bkbnk-jlh6b-jqe,,ld1,London 1,2605:6441:2001:66:6801:79ff:fee7:68ac,raiov-7se2a-qvvut-fosrr-ewckg-wwvx5-yiyih-msga4-kibn2-tel4j-uae,i3cfo-s2tgu-qe5ym-wk7e6-y7ura-pptgu-kevuf-2feh7-z4enq-5hz4s-mqe,Conic Ventures,REPLICA,Latitude.sh,"Europe,UK,London",UP,bkfrj-6k62g-dycql-7h53p-atvkj-zg4to-gaogh-netha-ptybj-ntsgw-rqe
3lgs3-hz4d6-jgdro-tdx6k-vzqp3-cuq65-lgrmm-j7bj3-u2cku-2bw5k-fae,,vl2,Vilnius 2,2a14:5400::6801:5bff:fe1e:93c6,inluf-zswst-3owy3-xklsg-jnn6r-izoj7-pf3il-fo33d-ghbka-lc34p-zqe,vegae-c4chr-aetfj-7gzuh-c23sx-u2paz-vmvbn-bcage-pu7lu-mptnn-eqe,George Bassadone,REPLICA,Data Inn,"Europe,LT,Vilnius",UNASSIGNED,
3md72-bk7ui-3gh4x-c5v3k-qum57-birz4-o3sul-xxkab-jbv5g-brfbx-fqe,,aw1,Allentown,2604:7e00:30:3:6801:27ff:fe32:3310,codio-e5e6p-ol6sn-o3mgw-r7v5p-4jmch-a7exl-7pifz-cw4gn-ah47y-6ae,7a4u2-gevsy-5c5fs-hsgri-n2kdz-dxxwf-btcfp-jykro-l4y7c-7xky2-aqe,Bigger Capital,REPLICA,Tierpoint,"North America,US,Pennsylvania",UP,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae
3ojqg-v6jhs-frq5l-a3l7k-7xvhc-kolvz-2e4to-pdf4l-xiuem-h72b3-bqe,,sc1,Queensland 1,2405:800:1000:17:6801:adff:fe7c:8594,f3toa-2qbnz-67mnl-ws76t-asi36-oz7vd-w5xjx-u5n75-jchls-uhioe-6qe,unqqg-no4b2-vbyad-ytik2-t3vly-3e57q-aje2t-sjb5l-bd4ke-chggn-uqe,Karel Frank,REPLICA,NEXTDC,"Oceania,AU,Queensland",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
3pfzk-4qioe-5p24u-dqz3m-dm4vi-2n3rs-fwk7z-uwxff-4xcq2-w6rbm-lae,,at1,Atlanta,2607:f758:1220:0:6801:cbff:feb2:dcd6,yvop7-y6bqy-f3dm2-4uwwc-sn3ez-vzhdy-whxjo-zgask-rsiog-hmjhz-eae,sma3p-ivkif-hz7nu-ngmvq-ibnjg-nubke-zf6gh-wbnfc-2dlng-l3die-zqe,"BLP22, LLC",REPLICA,Flexential,"North America,US,Georgia",UNASSIGNED,
3pjo5-pzanu-lcywl-mybke-dymuw-qfx63-i5tss-4lotj-nfx4j-dniyi-7qe,,pl2,Panvel 2,2406:1840:100:15:6801:5dff:fe0b:cd0c,7rw6b-6r7qv-al3uk-rimg7-ifkjv-hettz-lhmly-t55g7-xrwac-25ayy-wae,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,REPLICA,Yotta,"Asia,IN,Panvel",UNASSIGNED,
3ppfv-vqufk-yrg2j-nos4h-6fxos-iucst-jsf7h-be4fn-im63d-fnbir-jae,,sg1,Singapore,2401:3f00:1000:24:6801:1eff:feb8:4497,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe
3qje6-mry24-vsppb-xa5vi-n7x3s-fv7wu-te3gf-fy3zt-ukj4b-jqhd3-oqe,,zh5,Zurich 5,2a01:2a8:a13d:1:6801:2fff:fe39:16ac,4ohfd-bdyeu-5djlz-rf3lc-bqca2-h22rg-t5ipt-cjhl2-r5dbf-tk3fv-hae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,REPLICA,Green.ch,"Europe,CH,Zurich",UNASSIGNED,
3rdjy-ua53x-dvx24-3mrl7-lnzd3-v6szk-vmznr-a4pmm-usjej-oa73a-xqe,,to1,Toronto,2001:4c8:107f:8100:6801:8aff:fea8:801a,6oxlv-umuxh-6cvbh-ldske-gafq4-5bcq4-4dfow-x7ytv-szjd2-jr3vr-oae,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UNASSIGNED,
3rj6n-nnhqn-nad5q-y262v-fuhk4-myqv2-6qzld-ouk7q-fbsuo-l2fi3-6ae,,tp1,Tampa,2607:f758:c300:0:6801:faff:fe4a:83c7,z6nmn-kxmjd-66nkb-57svv-446u7-llm6g-esyrj-vpvav-no5zy-vfz4s-sae,egb3e-rzi2e-vpsmm-akysp-l2owk-4dgst-b5hmg-xrkwa-cr3uk-zlzds-mae,Richard Ma,REPLICA,Flexential,"North America,US,Florida",UNASSIGNED,
3s6fj-wulzc-ml7vo-vpvhj-4loap-25asb-m6efr-f52qf-ehpxb-7mh3k-vae,,br1,Brussels,2001:920:401a:1710:6801:6ff:fe06:576e,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UNASSIGNED,
3smci-63tqe-6q5xc-wpdmj-pnhan-own4t-6km2r-77mfh-c2h7d-xzunk-cqe,,br1,Brussels,2001:920:401a:1710:6801:9eff:fea5:c71,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UP,csyj4-zmann-ys6ge-3kzi6-onexi-obayx-2fvak-zersm-euci4-6pslt-lae
3t2lk-azfse-g3r3q-hliod-sxmhg-qdnt7-ilx5f-vlciw-mc3cl-2zssn-fae,,or1,Orlando,2604:3fc0:3002:0:6801:58ff:fe6b:8d71,redpf-rrb5x-sa2it-zhbh7-q2fsp-bqlwz-4mf4y-tgxmj-g5y7p-ezjtj-5qe,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Datasite,"North America,US,Florida",UNASSIGNED,
3tbjz-erih4-dfm4f-ul544-mgyqe-eeesn-hhggl-ooq2x-czsh2-nuy6n-cae,,zh4,Zurich 4,2a02:41b:300e:0:6801:54ff:fe09:172c,paxme-ikvh3-v6cve-in3jx-z6xf2-x67nq-4yqf5-ufdag-c7os3-byb4f-cae,ucjqj-jmbj3-rs4aq-ekzpw-ltjs3-zrcma-t6r3t-m5wxc-j5yrj-unwoj-mae,Tomahawk.vc,REPLICA,Nine.Ch,"Europe,CH,Zurich",UNASSIGNED,
3ubw5-5mps4-pchvp-dvmug-6slw7-b2xxy-mbucp-55dvj-cj3fa-wejo4-yae,,mm1,Miami,2001:1900:2100:2827:6801:eff:fe46:1783,nj365-76cya-vjwgn-vyuxb-y74nh-bhlti-l6mzp-5efbh-u7nld-5jeba-kae,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Digital Realty,"North America,US,Florida",UNASSIGNED,
3wauh-knr46-4nk6d-z3r6b-rjzrp-6gadw-ginns-oivtb-cidku-yjnke-kae,,sj1,San Jose,2600:c02:b002:15:6801:67ff:fe57:9616,qoj6s-jzxym-ayoea-a2xvu-gqler-7xx73-lfnhj-ckgka-fekoa-djunj-zae,qcs4o-yswwp-7ozhg-m2ago-ytjyl-zlckb-raykw-fi5hl-cflyt-4beyv-zqe,Jonathan Ziskind,REPLICA,INAP,"North America,US,California",UNASSIGNED,
3wc5p-yqjw2-ul5u4-oitcf-6g67a-czta2-oimin-cr6au-vxxqz-bag3v-eqe,,lj1,Ljubljana,2a02:800:2:2003:6801:85ff:fe09:a21c,gl27f-y5srq-yy5ot-v4x5z-y2a2s-sgoor-l4gjg-qv4x4-v2olb-dz4dc-wae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Ljubljana",UNASSIGNED,
3y7fy-fd2oe-33qxg-wq7y6-zzplk-33jhm-n4glx-2c7ij-k24nn-jbsst-xae,,nm1,Navi Mumbai 1,2401:7500:1016:0:6801:beff:fef8:fd8d,mpmyf-juliu-5qwcu-ofamg-es7ug-4mjt4-w5lht-dbrfb-ualjm-hcwmn-pae,ulyfm-vkxtj-o42dg-e4nam-l4tzf-37wci-ggntw-4ma7y-d267g-ywxi6-iae,Rivram Inc,REPLICA,Rivram,"Asia,IN,Navi Mumbai",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
3yok3-yvswm-l4ior-bjh62-fsi73-vfqp3-77wji-coglq-l2bjw-rxrph-uqe,,bn1,South Moravian Region 1,2a01:430:18c:0:6801:e1ff:fedf:e4ec,zc635-ppr46-ap6eg-pghtn-wtnxz-6czvv-a4uxm-adjgb-wtoh4-2ddnl-uae,efem5-kmwaw-xose7-zzhgg-6bfif-twmcw-csg7a-lmqvn-wrdou-mjwlb-vqe,Lukas Helebrandt,REPLICA,Master Internet,"Europe,CZ,South Moravian Region",UP,bkfrj-6k62g-dycql-7h53p-atvkj-zg4to-gaogh-netha-ptybj-ntsgw-rqe
44hxg-ypmby-4grlh-grmge-hz6gp-vzir4-odo3n-6zvgn-xwcqs-46nne-gqe,,jv1,Jacksonville,2600:2c01:21:0:6801:3cff:fe73:f9c7,wmrev-cdq34-iqwdm-oeaak-f6kch-s4axw-ojbhe-yuolf-bazh4-rjdty-oae,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,REPLICA,Tierpoint,"North America,US,Florida",UP,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae
44iwn-x22dg-wvi3r-gt7xn-udrbj-uwrrj-qwpvt-nqldr-d35ia-bdx27-6qe,,fm1,Fremont,2001:470:1:c76:6801:4dff:fee1:3585,lyevh-bqcwa-7nw53-njsal-vwa4a-hlvpb-7lf4f-aq7je-wptpy-g2lns-2ae,ou3o7-akyjc-ldwd5-anyjn-l2buz-cwhbg-nehlc-abkde-qtc7w-fozdi-hae,"Mostly Wholesome, Inc.",REPLICA,Hurricane Electric,"North America,US,California",UNASSIGNED,
45huy-6h3k3-m7uao-7w4bu-dtcgx-4yxpc-s36gr-pq7k5-xesnw-vnjut-oae,,zh2,Zurich 2,2a00:fb01:400:200:6801:70ff:fed9:d631,y4c7z-5wyt7-h4dtr-s77cd-t5pue-ajl7h-65ct4-ab5dr-fjaqa-x63kh-xqe,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Operations SA,REPLICA,Everyware,"Europe,CH,Zurich",UP,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae
46qvk-mdby5-dbzf3-mpwtq-axasp-rkf37-wawoc-7edbb-drt46-oq3xy-vae,,or1,Orlando,2604:3fc0:3002:0:6801:e2ff:fe05:538b,redpf-rrb5x-sa2it-zhbh7-q2fsp-bqlwz-4mf4y-tgxmj-g5y7p-ezjtj-5qe,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Datasite,"North America,US,Florida",UNASSIGNED,
4akse-wjzws-t4sph-2me3c-554vx-raus2-tf5s2-g52pu-wfltp-pk3f6-hqe,,aw1,Allentown,2604:7e00:30:3:6801:6fff:fe3f:14a8,codio-e5e6p-ol6sn-o3mgw-r7v5p-4jmch-a7exl-7pifz-cw4gn-ah47y-6ae,7a4u2-gevsy-5c5fs-hsgri-n2kdz-dxxwf-btcfp-jykro-l4y7c-7xky2-aqe,Bigger Capital,REPLICA,Tierpoint,"North America,US,Pennsylvania",UNASSIGNED,
4bokb-dd7ie-6sx2e-s75z3-ncqvu-rfjzo-gfe4g-lzlma-bship-vmd2o-vqe,,zh2,Zurich 2,2a00:fb01:400:200:6801:4aff:fe43:4f77,xcne4-m67do-bnrkt-ny5xy-gxepb-5jycf-kcuvt-bdmh6-w565c-fvmdo-oae,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Operations SA,REPLICA,Everyware,"Europe,CH,Zurich",UP,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae
4c63m-yfsxg-sy4dc-qhhvt-nwkgn-ib5fj-3qewz-svezz-2og3i-tlxll-eae,,ct2,Cape Town 2,2c0f:f708:c005:0:6801:eaff:fe7a:91e0,x7fjr-ngws7-jpjtq-e3c7s-735uk-gyusv-ppoeh-n4xhg-fwjck-um6pf-fae,py2kr-ipr2p-ryh66-x3a3v-5ts6u-7rfhf-alkna-ueffh-hz5ox-lt6du-qqe,Kontrapunt (Pty) Ltd,REPLICA,Teraco,"Africa,ZA,Cape Town",UP,jtdsg-3h6gi-hs7o5-z2soi-43w3z-soyl3-ajnp3-ekni5-sw553-5kw67-nqe
4dcpq-6fc3c-cdc4i-jgjlt-vvm2v-42uor-zd36s-gdte2-isw7e-7ffse-hae,,at1,Atlanta,2607:f758:1220:0:6801:b4ff:feb9:1cb9,yvop7-y6bqy-f3dm2-4uwwc-sn3ez-vzhdy-whxjo-zgask-rsiog-hmjhz-eae,sma3p-ivkif-hz7nu-ngmvq-ibnjg-nubke-zf6gh-wbnfc-2dlng-l3die-zqe,"BLP22, LLC",REPLICA,Flexential,"North America,US,Georgia",UNASSIGNED,
4fssn-4vi43-2qufr-hlrfz-hfohd-jgrwc-7l7ok-uatwb-ukau7-lwmoz-tae,,ge2,Geneva 2,2a00:fa0:3:0:6801:4dff:fee5:e3d2,5atxd-q4jom-dtpxr-awd3p-e562x-hpavj-godtj-g6vmz-of2c6-ildhh-fae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Archery Blockchain SCSp,REPLICA,SafeHost,"Europe,CH,Geneva",UNASSIGNED,
4i64c-7p2wc-yotet-r64av-qwt2b-hp3hm-v3wad-bp5md-aeotm-gsofp-jqe,,br1,Brussels,2001:920:401a:1710:6801:58ff:fef5:f7dc,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UNASSIGNED,
4ifvf-q4djg-kzooi-5xvs6-66adz-6mysk-c2bz6-osuin-mgh7f-rzgxu-hqe,IC_Orchestrator_VersionBehind,st1,Sterling,2610:190:df01:5:6801:2aff:fe4c:6560,tcn4t-xktz4-qm6yk-udidk-m5ays-paeqx-xaevx-hb3fj-nvocf-vr5yq-yqe,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,REPLICA,CyrusOne,"North America,US,Virginia",DEGRADED,
4ilsj-76cys-w3sdj-znt6m-vsv6q-ak5st-iawte-mr4o7-o5d6s-jhego-7qe,,tv1,Tel Aviv 1,2a03:ff40:dcbe:1019:6801:baff:fee7:e5b6,lis4o-siuek-6zrm6-g5pkh-lswnt-ttsd4-henvb-d6mit-lgfpr-lynph-xae,6sq7t-knkul-fko6h-xzvnf-ktbvr-jhx7r-hapzr-kjlek-whugy-zt6ip-xqe,GeoNodes LLC,REPLICA,Interhost,"Asia,IL,Tel Aviv",UP,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae
4itjx-vyshn-cw55d-zywto-yston-7b5i7-upxxx-b2hhp-eajpv-lvygs-dae,,mn2,Melbourne 2,2403:f000:300:6:6801:a9ff:fe5e:5ee,l5lhp-734i5-tbott-vipvc-vud2f-pfh7r-g3227-tgkdj-4rggm-abc2e-cae,ihbuj-erwnc-tkjux-tqtnv-zkoar-uniy2-sk2go-xfpkc-znbb4-seukm-wqe,Icaria Systems Pty Ltd,REPLICA,NEXTDC,"Oceania,AU,Melbourne",UNASSIGNED,
4j5xx-bj63k-iky3j-xrlt4-pel7s-t6wdq-hgqwz-c6xhn-llihg-wxska-rqe,,to1,Toronto,2001:4c8:107f:8100:6801:adff:fe94:8efa,6oxlv-umuxh-6cvbh-ldske-gafq4-5bcq4-4dfow-x7ytv-szjd2-jr3vr-oae,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UNASSIGNED,
4jf5x-7jffe-qbtoz-czwrh-6ko6m-coxky-jdegu-dlhaj-jkv5x-zytf6-vqe,,sc1,Queensland 1,2001:df2:f540:2:6801:8eff:feed:aca9,srrm2-zawrj-4euwg-w24k6-yiwlj-ln6r7-kxkgb-itaal-efw4m-fp36x-bqe,fwnmn-zn7yt-5jaia-fkxlr-dzwyu-keguq-npfxq-mc72w-exeae-n5thj-oae,ANYPOINT PTY LTD,REPLICA,NEXTDC,"Oceania,AU,Queensland",UNASSIGNED,
4jtgm-ywxcc-xh3o3-x2omx-tgmdm-gobca-agb3a-alvw4-dhmyn-khis6-xae,,bo1,Boston,2600:c0d:3002:4:6801:dfff:fee7:5ae8,ut325-qbq5v-fli2f-e2a5h-qapdd-fsuyv-xej2j-ogvux-i3fc2-5nj3a-2ae,lq5ra-f4ibl-t7wpy-hennc-m4eb7-tnfxe-eorgd-onpsl-wervo-7chjj-6qe,DFINITY USA Research LLC,REPLICA,INAP,"North America,US,Massachusetts",UP,nl6hn-ja4yw-wvmpy-3z2jx-ymc34-pisx3-3cp5z-3oj4a-qzzny-jbsv3-4qe
4khgm-tyjsl-ic4up-p76l3-wmbbq-esylr-bljy5-f6vwj-5hgeu-wem6o-5ae,,or1,Orlando,2604:3fc0:3002:0:6801:aeff:fe2e:e97c,redpf-rrb5x-sa2it-zhbh7-q2fsp-bqlwz-4mf4y-tgxmj-g5y7p-ezjtj-5qe,wwdbq-xuqhf-eydzu-oyl7p-ga565-zm7s7-yrive-ozgsy-zzgh3-qwb3j-cae,"Giant Leaf, LLC",REPLICA,Datasite,"North America,US,Florida",UNASSIGNED,
4kimr-mx6yo-ncuyf-temzj-lii2h-ex7ub-gvopk-iecxu-3kkt7-wogi3-hae,,to2,Toronto 2,2001:438:8000:10:6801:69ff:fe6e:d2e2,4lp6i-khv7q-lkgk3-hhrc6-ysjag-korh7-ysojw-7gv3h-glhdz-rpjrt-sqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UP,fuqsr-in2lc-zbcjj-ydmcw-pzq7h-4xm2z-pto4i-dcyee-5z4rz-x63ji-nae
4lqcl-tzzs3-jztya-ro7ak-ew5ue-l3tlc-5cxk3-4jt7m-z66st-ad5ld-aae,,ge2,Geneva 2,2a00:fa0:3:0:6801:8ff:fecf:fe47,5atxd-q4jom-dtpxr-awd3p-e562x-hpavj-godtj-g6vmz-of2c6-ildhh-fae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Archery Blockchain SCSp,REPLICA,SafeHost,"Europe,CH,Geneva",UP,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe
4mm7j-dmeng-7ib4h-yvt3c-g5ed6-i5yar-rrc6w-rp7tk-ej3by-gilvv-kae,,ge2,Geneva 2,2a00:fa0:3:0:6801:adff:fe55:4412,5atxd-q4jom-dtpxr-awd3p-e562x-hpavj-godtj-g6vmz-of2c6-ildhh-fae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Archery Blockchain SCSp,REPLICA,SafeHost,"Europe,CH,Geneva",UP,6pbhf-qzpdk-kuqbr-pklfa-5ehhf-jfjps-zsj6q-57nrl-kzhpd-mu7hc-vae
4n6sn-mbz3e-phvpb-yg3bo-umjvi-t7d46-ohiu6-vu2y3-ugpgl-hdn62-6ae,,ty1,Tokyo,2602:ffe4:801:16:6801:71ff:fe8a:e4f2,cqjev-4qb7l-xv373-jfmhi-73n3a-cxhst-p6okb-vywwc-a4zbi-6sf3u-bae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UNASSIGNED,
4nkoi-tdk2r-bfboy-5dokf-zc2tp-sokpx-hqfr5-6znc4-vqnxe-kr7ro-iqe,,sl1,Seoul 1,2001:ed0:a:101:6801:98ff:fe25:dbe5,ukji3-ju5bx-ty5r7-qwk4p-eobil-isp26-fsomg-44kwf-j4ew7-ozkqy-wqe,4dibr-2alzr-h6kva-bvwn2-yqgsl-o577t-od46o-v275p-a2zov-tcw4f-eae,Neptune Partners,REPLICA,Megazone Cloud,"Asia,KR,Seoul",UNASSIGNED,
4p3lu-7sy3a-ph47t-wlvb6-naehi-oki2f-pkokv-hovam-s5iul-sxvwk-3ae,,nd1,New Delhi 1,2401:7500:ff1:21:6801:a3ff:fed4:9b51,ihcmc-o45dd-elg2s-ntnhr-l4c35-datk6-gsyeb-m77as-yjzd2-4qyxz-xqe,pa5mu-yxsey-b4yrk-bodka-dhjnm-a3nx4-w2grw-3b766-ddr6e-nupu4-pqe,Zenith Code LLC,REPLICA,Marvelous Web3 DC,"Asia,IN,New Delhi",UNASSIGNED,
4pmj2-nvzxw-vuhjr-kx4tt-mux3j-u4iez-x6q53-ldahn-dfz6n-s4yre-yae,,ch2,Chicago 2,2604:7e00:50:0:6801:19ff:fee9:637,vkwql-433e7-au6b7-v5g7z-tduiu-no4od-6wb4c-z5zru-vzssq-zwspo-dqe,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,REPLICA,Tierpoint,"North America,US,Illinois",UP,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae
4ql5c-ky7on-eceuo-hqkl7-lzxvo-mrjco-znpn5-hfs4b-kuel6-35hmg-qqe,,lj1,Ljubljana,2a02:800:2:2003:6801:a1ff:fe35:8eb,gl27f-y5srq-yy5ot-v4x5z-y2a2s-sgoor-l4gjg-qv4x4-v2olb-dz4dc-wae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Ljubljana",UNASSIGNED,
4rpiz-7w7bf-smfm5-u7j3c-we6q7-qehxb-5lqnq-tjqsh-f7xu4-ihpao-zqe,,fr2,Frankfurt 2,2001:4d78:400:10a:6801:82ff:fe70:2490,3nu7r-l6i5c-jlmhi-fmmhm-4wcw4-ndlwb-yovrx-o3wxh-suzew-hvbbo-7qe,wdnqm-clqti-im5yf-iapio-avjom-kyppl-xuiza-oaz6z-smmts-52wyg-5ae,Virtual Hive Ltd,REPLICA,Equinix,"Europe,DE,Hesse",UP,mpubz-g52jc-grhjo-5oze5-qcj74-sex34-omprz-ivnsm-qvvhr-rfzpv-vae
4txlq-o5ukt-if4pj-adxtx-jwp42-jch73-z5nfy-77gi5-4lll7-eou2p-rqe,,br1,Brussels,2001:920:401a:1710:6801:2bff:fe6d:2eaa,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UNASSIGNED,
4valy-j3u2g-t6w5n-ijf7d-oxhrt-nxiv7-rvsku-r4hwu-dwdaa-tqij4-fqe,,ny1,New York,2607:f1d0:10:1:6801:5aff:fe8c:60e0,u4f3y-wubbf-lxfqi-v43pp-dfp7e-gxxct-22r5h-6mcbw-vmj33-5qqv5-nae,spp3m-vawt7-3gyh6-pjz5d-6zidf-up3qb-yte62-otexv-vfpqg-n6awf-lqe,9Yards Capital,REPLICA,Tierpoint,"North America,US,New York",UNASSIGNED,
4vpak-qnqtn-vggke-um4f2-zkk2m-awc6p-bkhi5-cm22y-zhdiz-yx5rt-cqe,,st1,Sterling,2610:190:df01:5:6801:7bff:fed6:afaa,tcn4t-xktz4-qm6yk-udidk-m5ays-paeqx-xaevx-hb3fj-nvocf-vr5yq-yqe,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,REPLICA,CyrusOne,"North America,US,Virginia",UNASSIGNED,
4whgz-3ksfr-4rroh-dluex-fptua-mrxjo-uzmgg-lvuws-oe72b-aynhj-fae,,ph1,Phoenix,2610:190:6000:1:6801:17ff:fea8:a4d9,5bnm2-ul7nx-s2xfc-3mzzu-2yfyz-lu2xp-65epq-43o3y-qs7y3-jv2uc-yae,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,REPLICA,CyrusOne,"North America,US,Arizona",UNASSIGNED,
4wpdz-2h276-lbrzr-nro2a-c7cjl-ivkxz-psqjf-grrrc-7hqem-f66qd-zqe,,bo1,Boston,2600:c0d:3002:4:6801:59ff:fe2a:f53b,ut325-qbq5v-fli2f-e2a5h-qapdd-fsuyv-xej2j-ogvux-i3fc2-5nj3a-2ae,lq5ra-f4ibl-t7wpy-hennc-m4eb7-tnfxe-eorgd-onpsl-wervo-7chjj-6qe,DFINITY USA Research LLC,REPLICA,INAP,"North America,US,Massachusetts",UNASSIGNED,
