node_id,alertname,dc_id,dc_name,guestos_version,ip_address,ipv4_connectivity_status,node_hardware_generation,node_operator_id,node_provider_id,node_provider_name,node_type,owner,region,status,subnet_id
bz4m4-xsx2j-seecl-igygc-26lej-uhktf-hawf2-d6lof-2whss-3jobs-dae,,ty1,Tokyo,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2602:ffe4:801:16:6801:98ff:fef8:7bf2,False,GenUnknown,cqjev-4qb7l-xv373-jfmhi-73n3a-cxhst-p6okb-vywwc-a4zbi-6sf3u-bae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,eq6en-6jqla-fbu5s-daskr-h6hx2-376n5-iqabl-qgrng-gfqmv-n3yjr-mqe
c23p7-qaedp-ceiv7-mbzjy-g5lwg-xiptr-mrrjw-va72y-qowkq-ftggu-sqe,,mm1,Miami,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:1900:2200:d01b:6801:bff:fe3b:cab1,False,GenUnknown,kn6jm-wbdbm-2djab-iyyjm-n3mpl-nxvsl-wr7ka-nq5rp-d4opu-jbnkr-bae,g7dkt-aapqq-j3hqt-xtiys-pwapz-idulp-nwagd-zibqm-caxa4-gc23t-3qe,NODAO,UNASSIGNED,Digital Realty,"North America,US,Florida",UP,
c2ewt-wic55-asi27-6eoeu-rn7bq-xjzmz-dzxg2-pxrfw-qeinw-yrj52-7ae,,bt1,Vilnius 1,c25143850963143c9ee6bec77fe8ccf8306a4949,2001:1ab9:f002:5:6801:17ff:fe17:190f,False,GenUnknown,mbnsu-w4xfc-pmdok-r2lwo-wxfr4-gigu5-4idcm-5uuuy-znvby-biiny-jqe,4jjya-hlyyc-s766p-fd6gr-d6tvv-vo3ah-j5ptx-i73gw-mwgyd-rw6w2-rae,MB Patrankos šūvis,REPLICA,Baltneta,"Europe,LT,Vilnius",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
c37f7-3shrz-2mk6g-e2zvp-3z6xc-uuk6r-6yegs-53uzt-c3vtf-dacsv-tae,,lj2,Ljubljana 2,cf1ef976fe18d402f61345af07c0f75c1f86dc25,2a03:a100:0:204:6801:c5ff:fea9:8c42,False,GenUnknown,eu5wc-g7r7l-zzy2o-227af-hfvin-orflw-4vdlf-j7gks-n5wrj-zezt7-tqe,kos24-5xact-6aror-uofg2-tnvt6-dq3bk-c2c5z-jtptt-jbqvc-lmegy-qae,Anonstake,REPLICA,Anonstake,"Europe,SI,Ljubljana",UP,io67a-2jmkw-zup3h-snbwi-g6a5n-rm5dn-b6png-lvdpl-nqnto-yih6l-gqe
c3syk-l56ky-owcvg-y4ogf-3qfti-elv4e-2bqp7-k5v32-ibzm6-o4k6s-eqe,,hk1,HongKong 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:8a00:f:1:6801:f7ff:fe98:dfa,False,GenUnknown,vzsx4-ldpic-3zcoa-mfki2-gfsai-ok7ap-gb2sp-fxvaf-ckd7h-jluem-qqe,r3yjn-kthmg-pfgmb-2fngg-5c7d7-t6kqg-wi37r-j7gy6-iee64-kjdja-jae,Pindar Technology Limited,REPLICA,Unicom,"Asia,HK,HongKong",UP,4ecnw-byqwz-dtgss-ua2mh-pfvs7-c3lct-gtf4e-hnu75-j7eek-iifqm-sqe
c3xxv-clwfo-3pfn3-srt75-3wxn7-twfzm-7o5g6-pfvhd-rvsuj-47d3c-2qe,,ge1,Geneva,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a0f:cd00:2:1:6801:8ff:fe1d:6f25,False,GenUnknown,yngfj-akg4s-nectt-whzgk-5zqbw-z3e5u-zuycn-zqygi-xz4vt-244v6-zae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Extragone SA,REPLICA,HighDC,"Europe,CH,Geneva",UP,lhg73-sax6z-2zank-6oer2-575lz-zgbxx-ptudx-5korm-fy7we-kh4hl-pqe
c4wpu-73dyn-hmm33-sfkz3-pioei-nylbz-loegx-up6uj-nvqvu-d7zsq-iae,,ch2,Chicago 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:50:0:6801:ffff:fe2a:559d,False,GenUnknown,xva5m-wnbzg-6ean2-jy7nd-x45u2-2nyym-meijo-f5qek-raubh-3n76g-jqe,ss6oe-fm7b2-b5r57-y3x74-omrz5-d5pgy-5iwtw-4aew5-aqj3l-6ydra-wqe,Arceau NP LLC,UNASSIGNED,Tierpoint,"North America,US,Illinois",UP,
c4xi6-jnokz-uhpvd-lpwoe-hra3h-ph7ia-77clm-xfxf3-lskj2-4fohp-tqe,,zg1,Zagreb 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a02:2608:2002:0:6801:abff:feaa:29f2,True,GenUnknown,3sm7v-xy7wb-u52om-cq3td-wboo7-aj4fi-dqnam-jahlz-swqib-ynipm-mqe,kos24-5xact-6aror-uofg2-tnvt6-dq3bk-c2c5z-jtptt-jbqvc-lmegy-qae,Anonstake,REPLICA,Anonstake,"Europe,HR,Zagreb",UP,bkfrj-6k62g-dycql-7h53p-atvkj-zg4to-gaogh-netha-ptybj-ntsgw-rqe
c5q7i-ukcdm-tod3i-6v4ni-uwcyn-am6at-yuq43-pcw2v-lmodr-qs2uk-dqe,,mm1,Miami,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:1900:2200:d01b:6801:28ff:feb9:d645,False,GenUnknown,kn6jm-wbdbm-2djab-iyyjm-n3mpl-nxvsl-wr7ka-nq5rp-d4opu-jbnkr-bae,g7dkt-aapqq-j3hqt-xtiys-pwapz-idulp-nwagd-zibqm-caxa4-gc23t-3qe,NODAO,UNASSIGNED,Digital Realty,"North America,US,Florida",UP,
c5w2g-uilsl-icq36-vonoi-4k42z-hiutx-4wdrr-3u5mq-pvb42-j5om6-zae,,ge2,Geneva 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a00:fa0:3:0:6801:51ff:fe84:539e,False,GenUnknown,5atxd-q4jom-dtpxr-awd3p-e562x-hpavj-godtj-g6vmz-of2c6-ildhh-fae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Extragone SA,UNASSIGNED,SafeHost,"Europe,CH,Geneva",UP,
c6kyc-37zic-3xhsz-smhba-moq5m-k6xqk-4355l-xtabo-jkeyf-aenq7-hqe,,kr2,Seoul 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2606:fb40:201:1001:6801:8bff:fefe:94fc,False,GenUnknown,5dwhe-vpbuf-zz5ml-ylu6k-7y2z2-36ywv-5e4wf-advxd-3endk-icvg4-cae,64xe5-tx2s3-4gjmj-pnozr-fejw2-77y5y-rhcjk-glnmx-62brf-qin5q-pqe,Web3game,UNASSIGNED,Gasan,"Asia,KR,Seoul",UP,
c6on3-qhvg5-k5v5v-wcson-2wek7-blvc7-xnr54-gyakg-6etp7-khw33-qqe,,lj1,Ljubljana,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a02:800:2:2003:6801:c4ff:fe93:6aec,False,GenUnknown,gl27f-y5srq-yy5ot-v4x5z-y2a2s-sgoor-l4gjg-qv4x4-v2olb-dz4dc-wae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,REPLICA,Posita.si,"Europe,SI,Ljubljana",UP,pjljw-kztyl-46ud4-ofrj6-nzkhm-3n4nt-wi3jt-ypmav-ijqkt-gjf66-uae
c6vcy-6g4me-zzd7n-kaylz-ujxmo-b27zq-us5th-w3t7x-ysolf-3mgpe-7ae,,sg3,Singapore 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:3f00:1000:23:6801:1ff:fed7:2ed,False,GenUnknown,vicvb-nkzkt-tj2lz-yzzw4-gfcsj-3eggv-izdti-tarpt-fsojm-lgq22-wae,x7uok-pi537-itm37-unjn3-ewkze-kuetg-kptap-nuqak-auq7z-tn5ey-dqe,Protocol16,REPLICA,Racks Central,"Asia,SG,Singapore",UP,c4isl-65rwf-emhk5-5ta5m-ngl73-rgrl3-tcc56-2hkja-4erqd-iivmy-7ae
cafm2-w5pj4-74zoz-e6ltm-daszu-hjgnz-v5gpi-ljqxl-q3sas-i6vkq-dae,,st1,Sterling,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2610:190:df01:5:6801:98ff:fe0f:b105,False,GenUnknown,tcn4t-xktz4-qm6yk-udidk-m5ays-paeqx-xaevx-hb3fj-nvocf-vr5yq-yqe,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,UNASSIGNED,CyrusOne,"North America,US,Virginia",UP,
catzb-pqs4z-h25rr-jwdtx-hutzu-qqw4j-kkqux-w53ey-mg56o-tb4ay-fae,,wa3,Warszawa 3,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a00:c90:0:7:6801:9dff:fea1:f2a8,False,GenUnknown,rhuve-see6x-rv6g4-namsu-ckecy-uag4k-t3aih-rejnj-67tro-7ymwp-gae,ivf2y-crxj4-y6ewo-un35q-a7pum-wqmbw-pkepy-d6uew-bfmff-g5yxe-eae,Ivanov Oleksandr,UNASSIGNED,DataHouse,"Europe,PL,Warszawa",UP,
cbtjz-aon2h-2hlj5-6sdzt-zrdfs-2tdhj-tzgpg-mwkod-ptfy4-hlqly-3qe,,im2,Douglas 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a03:9e00:40a:ffff:6801:94ff:fec9:6b,False,GenUnknown,ylbc3-d72nf-cv76h-era7m-zefob-r5kyw-kvdtp-xq4ep-nthfy-ml5ua-iae,glrjs-2dbzh-owbdd-fpp5e-eweoz-nsuto-e3jmk-tl42c-wem4f-qfpfa-qqe,Zarety LLC,REPLICA,Continent8,"Europe,IM,Douglas",UP,5kdm2-62fc6-fwnja-hutkz-ycsnm-4z33i-woh43-4cenu-ev7mi-gii6t-4ae
ccosg-l4vd4-wl6t2-jmrbs-zai42-zctdm-svvgu-fb3zg-jmot3-cjn64-2qe,,ch2,Chicago 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:50:0:6801:deff:febd:220f,False,GenUnknown,xva5m-wnbzg-6ean2-jy7nd-x45u2-2nyym-meijo-f5qek-raubh-3n76g-jqe,ss6oe-fm7b2-b5r57-y3x74-omrz5-d5pgy-5iwtw-4aew5-aqj3l-6ydra-wqe,Arceau NP LLC,UNASSIGNED,Tierpoint,"North America,US,Illinois",UP,
cekdc-hmzri-3u3or-ei7ip-su7ck-3xt6e-zsse2-tgakq-rolmv-6crkh-hqe,,nd1,New Delhi 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:7500:ff1:20:6801:8fff:fe0c:cff4,False,GenUnknown,ri4lg-drli2-d5zpi-tsseq-soivo-qrydm-cvjwd-dbmgz-al7fj-4al6w-iae,7uioy-xitfw-yqcko-5gpya-3lpsw-dw7zt-dyyyf-wfqif-jvi76-fdbkg-cqe,Marvelous Web3,REPLICA,Marvelous Web3 DC,"Asia,IN,New Delhi",UP,ejbmu-grnam-gk6ol-6irwa-htwoj-7ihfl-goimw-hlnvh-abms4-47v2e-zqe
cfnj6-4cdzn-k26lk-ognvg-caesz-jogjw-5bvps-vunrw-gop5u-ibhs3-xae,,ph1,Phoenix,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2610:190:6000:1:6801:e1ff:fe96:325b,False,GenUnknown,5bnm2-ul7nx-s2xfc-3mzzu-2yfyz-lu2xp-65epq-43o3y-qs7y3-jv2uc-yae,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,UNASSIGNED,CyrusOne,"North America,US,Arizona",UP,
cfvmx-z5jtt-mzlfj-b7aj6-fnsr5-c3svv-zuo36-tlscm-zdghq-ipxgx-5ae,,aw1,Allentown,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:30:3:6801:abff:fe91:6618,False,GenUnknown,gv77f-r7ahj-gkbd3-6il3n-lfgb5-3ojpt-uxydp-5rdls-4xqam-upxju-2ae,7a4u2-gevsy-5c5fs-hsgri-n2kdz-dxxwf-btcfp-jykro-l4y7c-7xky2-aqe,Bigger Capital,UNASSIGNED,Tierpoint,"North America,US,Pennsylvania",UP,
cgh42-4om34-lxkeh-wpu7r-7badk-rojad-7cysm-shbb3-xh3qj-rv6zj-uqe,,zh3,Zurich 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a02:418:3002:0:6801:b2ff:fed3:393c,True,GenUnknown,anodw-youcx-pycyh-tkyat-znvdz-rtmop-t7tpo-pyrcn-nuzzw-qp35i-2ae,ucjqj-jmbj3-rs4aq-ekzpw-ltjs3-zrcma-t6r3t-m5wxc-j5yrj-unwoj-mae,Tomahawk.vc,REPLICA,Nine.Ch,"Europe,CH,Zurich",UP,6excn-doq5g-bmrxd-3774i-hjnn2-3ovbo-xjwz7-3yozt-fsbzx-bethy-bae
cgm5b-6rf6e-ut46u-bidiy-ik7tp-w6q5a-l3oo3-qplkv-q5ced-mev5s-wae,,ty3,Tokyo 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2602:ffe4:801:18:6801:d5ff:fe08:c368,False,GenUnknown,7ldwr-vrnjp-p23uh-6czzq-7qp4h-qhvw2-c2by5-3jpqm-4nuu3-vx5dz-fae,sixix-2nyqd-t2k2v-vlsyz-dssko-ls4hl-hyij4-y7mdp-ja6cj-nsmpf-yae,Starbase,REPLICA,Equinix,"Asia,JP,Tokyo",UP,xok3w-cnepj-fg6aa-cjitt-uoxod-4ddsy-nc7dq-zwudz-o6jar-rzstb-gqe
cgpcl-dxgge-6t4eb-7zmxr-vnjyt-em6qb-czhdw-q44mj-cz6v3-ahjd7-kae,,sj2,San Jose,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:438:fffd:4a:6801:2fff:fe7a:94c,False,GenUnknown,eikix-bqjrk-7eadr-nvgoa-drao2-2t54l-kfbs2-34gdr-sbssy-ir4rj-rae,ks7ow-zvs7i-ratdk-azq34-zio2b-gbekj-qjicg-pfhp3-ovhgu-k5qql-dae,"BlockTech Ventures, LLC",UNASSIGNED,Digital Realty,"North America,US,California",UP,
chcww-h4keq-lv3sn-kly6y-g3msn-tfy4p-kvlnm-fjurq-5mrw3-i73x5-sqe,,to2,Toronto 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:438:8000:10:6801:b3ff:fe08:f2e5,False,GenUnknown,4lp6i-khv7q-lkgk3-hhrc6-ysjag-korh7-ysojw-7gv3h-glhdz-rpjrt-sqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,Ontario",UP,2zs4v-uoqha-xsuun-lveyr-i4ktc-5y3ju-aysud-niobd-gxnqa-ctqem-hae
chlz3-enuar-5oa26-wloxe-pat7q-6xxdo-v7ipr-utdst-s6y42-jczmb-6ae,,ge1,Geneva,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a0f:cd00:2:1:6801:e2ff:fe67:c9ed,False,GenUnknown,xdara-l6rzn-6rkv5-lwrfr-6idlg-nptsg-7x64q-w4vfd-dhwre-2pkwz-qqe,w4buy-lgwzr-pccs7-huzhh-qqnws-rns75-iaoox-jolrm-xs2ra-vdu3o-2qe,Decentralized Entities Foundation,UNASSIGNED,HighDC,"Europe,CH,Geneva",UP,
chr5h-5ldod-rgonl-ifszj-cl2ax-dvztp-vfump-nl3md-dyyil-iwiq7-3ae,,to1,Toronto,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:4c8:107f:8100:6801:9ff:fe2c:1f40,False,GenUnknown,wrg4t-j7q47-ujpct-veypa-6s2w7-6jw5o-z4iec-wc7er-egjlo-t4kza-7qe,2wxzd-qrbrs-ailta-kdtyb-ucg35-xcxd4-txevb-ot7hx-wiyus-szcca-nqe,0X52,UNASSIGNED,Cyxtera,"North America,CA,Ontario",UP,
chzgl-n2hjh-3coyq-fozyi-tipv7-autbh-ei22q-hr6gr-rvdxz-2zh4z-aqe,,im1,Douglas 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a01:6a01:1:0:6801:55ff:fe4c:31c,False,GenUnknown,4isre-d3zxy-xpque-tagdf-xdzjp-hk7x3-szquu-kuwej-52cfy-f6jwc-zqe,rpfvr-s3kuw-xdqrr-pvuuj-hc7hl-olytw-yxlie-fmr74-sr572-6gdqx-iqe,Blue Ant LLC,REPLICA,Manx Telecom,"Europe,IM,Douglas",UP,o3ow2-2ipam-6fcjo-3j5vt-fzbge-2g7my-5fz2m-p4o2t-dwlc4-gt2q7-5ae
cihwa-v6cri-mg4yj-mnnju-hhyet-vxaut-ow3q3-xfscy-3zxbg-xdtso-4ae,,ty2,Tokyo 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2602:ffe4:801:17:6801:ceff:fe35:c87b,False,GenUnknown,5of43-k6u44-qnx76-nu2es-wm4vv-lidb2-4uveq-j6f62-iiagz-kaafq-gae,dnpkk-x67ir-zwcyz-fkgzz-547t7-papxf-zby5t-i2log-uodsf-pcizd-jae,ANTHONY ISAAKIDIS,UNASSIGNED,Equinix,"Asia,JP,Tokyo",UP,
ciii5-l4k7a-qf3je-6o5ev-tfudn-mjruw-b4r4o-2g4jt-upmwv-4oqx3-5ae,,zh5,Zurich 5,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:2a8:a13d:1:6801:c6ff:feee:5553,False,GenUnknown,sqxhb-kreor-og6yg-hmbpu-mr3k7-b72at-dxjqk-xisvr-qkb6k-qmbt3-dae,ma7dp-gz4tg-3c2wv-pgnsv-wna7u-czvhu-fpu47-t4dr6-gzxql-wr2m2-qae,Reist Telecom AG,UNASSIGNED,Green.ch,"Europe,CH,Zurich",UP,
cjgoh-vt4ur-x7byp-ri25g-ikqmh-prfa7-cd34u-7j2nc-ecdru-yaaqf-iqe,,ch2,Chicago 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:50:0:6801:4fff:fea4:f176,False,GenUnknown,xva5m-wnbzg-6ean2-jy7nd-x45u2-2nyym-meijo-f5qek-raubh-3n76g-jqe,ss6oe-fm7b2-b5r57-y3x74-omrz5-d5pgy-5iwtw-4aew5-aqj3l-6ydra-wqe,Arceau NP LLC,UNASSIGNED,Tierpoint,"North America,US,Illinois",UP,
cjiry-m7wev-s6adg-3oqev-2g74r-wmtlj-ttdbj-abwts-rtwlj-6lxts-dqe,,at2,Atlanta 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:3fc0:2001:0:6801:deff:fe38:ef90,False,GenUnknown,5syyj-syqbw-ubz3m-f4lkg-u7v2j-madhv-3s4vx-yl67f-bets5-xmrbf-zae,sma3p-ivkif-hz7nu-ngmvq-ibnjg-nubke-zf6gh-wbnfc-2dlng-l3die-zqe,"BLP22, LLC",UNASSIGNED,Datasite,"North America,US,Georgia",UP,
ckoby-tggxz-asw3m-pe42y-v3hde-6livq-rf5jg-ejuen-lvh7x-hbznb-7ae,,jv1,Jacksonville,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:2c01:21:0:6801:fff:fe41:fdc5,False,GenUnknown,mwn4q-m7agh-z77ry-lk3ee-6ndte-kkfmm-yxtb4-mfqyf-uq2e7-xqmyh-yqe,2hl5k-umjdt-ykii4-goecz-kkps6-nvl53-l7ost-p4mcp-qmnmw-rzrfc-mqe,ParaFi Technologies NS LLC,UNASSIGNED,Tierpoint,"North America,US,Florida",UP,
cl43a-f4cfk-5bhhf-ro5s7-q7w6d-2vqow-3apn6-psfrl-i53ay-pykvk-mqe,,pa2,Praha 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a01:5f0:a11:1300:6801:dbff:fe69:dc3f,False,GenUnknown,dm2ty-kun2w-em4v2-xshvb-3bmsj-mrjst-g246o-ik4kl-y3ckl-gvaqh-jae,diyay-s4rfq-xnx23-zczwi-nptra-5254n-e4zn6-p7tqe-vqhzr-sd4gd-bqe,Artem Horodyskyi,REPLICA,Coolhousing,"Europe,CZ,Praha",UP,opn46-zyspe-hhmyp-4zu6u-7sbrh-dok77-m7dch-im62f-vyimr-a3n2c-4ae
clecv-3ta7d-4ge5d-nrngl-bqcce-ygz5l-tbeeq-kyltr-k6pzd-gobcy-iqe,,jv1,Jacksonville,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:2c01:21:0:6801:f9ff:fe90:2210,False,GenUnknown,mwn4q-m7agh-z77ry-lk3ee-6ndte-kkfmm-yxtb4-mfqyf-uq2e7-xqmyh-yqe,2hl5k-umjdt-ykii4-goecz-kkps6-nvl53-l7ost-p4mcp-qmnmw-rzrfc-mqe,ParaFi Technologies NS LLC,UNASSIGNED,Tierpoint,"North America,US,Florida",UP,
clfg5-ls62b-c54r5-sgken-xuwyh-p2coy-rsod3-2rvlu-cvbwn-whuyc-uqe,,zh6,Zurich 6,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:2a8:a13c:1:6801:c5ff:fe41:a8b8,False,GenUnknown,ciprs-d7ktn-eiqrv-pqbcf-npk57-ty4m3-npkk2-yu4en-d4ccs-ek5xw-dae,6r5lw-l7db7-uwixn-iw5en-yy55y-ilbtq-e6gcv-g22r2-j3g6q-y37jk-jqe,Sygnum Bank,UNASSIGNED,Green.ch,"Europe,CH,Zurich",UP,
clfor-3la2h-lohby-tfriy-xfjkf-fnqpw-kkhjw-ctb2i-tscfx-ddwu7-bqe,,bc1,Vancouver,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:438:8000:1d:6801:16ff:febe:21c9,False,GenUnknown,feb2q-mgxwe-okz7r-juws2-mahg4-wflqu-oeflf-kvh4r-qaqit-hbqpg-uqe,7at4h-nhtvt-a4s55-jigss-wr2ha-ysxkn-e6w7x-7ggnm-qd3d5-ry66r-cae,Blockchain Development Labs,REPLICA,Cyxtera,"North America,CA,British Columbia",UP,vcpt7-niq42-6snup-7kcgy-cndz6-srq6n-h6vwi-oswri-a3guc-v5ssd-5qe
clgez-cnier-zieyq-77d3d-njbsf-p34cx-pbzm4-stdmo-wy62k-d5ng3-4ae,,fm1,Fremont,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:470:220:2080:6801:8ff:fef5:5893,True,GenUnknown,hoqyg-qkf6b-ulmyi-zfk6z-fuvlo-pekr6-goigz-qweij-xhghd-vibjl-jqe,hk7eo-22zam-kqmsx-dtfbj-k5i6f-jg65h-micpf-2cztc-t2eqk-efgvx-vqe,"NoviSystems, LLC",UNASSIGNED,Hurricane Electric,"North America,US,California",UP,
clhqg-zxyek-vija4-u6dfo-7ucbl-v7pb7-fgadx-ndkfp-rb54o-xiiqh-yae,,ph1,Phoenix,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2610:190:6000:1:6801:84ff:fe9c:e0de,False,GenUnknown,2psns-jgqpk-xogog-amfsv-ztyvo-6aa5k-i367z-fshvy-6kxud-5bycv-sqe,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,UNASSIGNED,CyrusOne,"North America,US,Arizona",UP,
clpy5-qdkib-dop3e-vts5k-btmkp-qncpk-kn4jj-zfiiu-a6b4m-nscgs-fqe,,hk4,HongKong 4,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:df7:fc80:5:6801:f6ff:fe00:2a75,False,GenUnknown,dg7of-7gsgk-b7ptj-mcrrc-bxcae-6yg2o-oa57j-64cyo-vbc4d-t3ax5-oqe,64xe5-tx2s3-4gjmj-pnozr-fejw2-77y5y-rhcjk-glnmx-62brf-qin5q-pqe,Web3game,REPLICA,hkntt,"Asia,HK,HongKong",UP,4utr6-xo2fz-v7fsb-t3wsg-k7sfl-cj2ba-ghdnd-kcrfo-xavdb-ebean-mqe
clto5-apr2m-kchli-74da2-eg5md-lnmya-blvu3-nxsgw-mygx6-ashjr-dqe,,im1,Douglas 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:6a01:1:0:6801:b5ff:fe6b:a4d1,False,GenUnknown,4isre-d3zxy-xpque-tagdf-xdzjp-hk7x3-szquu-kuwej-52cfy-f6jwc-zqe,rpfvr-s3kuw-xdqrr-pvuuj-hc7hl-olytw-yxlie-fmr74-sr572-6gdqx-iqe,Blue Ant LLC,UNASSIGNED,Manx Telecom,"Europe,IM,Douglas",UP,
cm3rj-g4kmg-trgdl-vredt-wqogy-qpzbh-x6bse-yqbyh-pqoqw-c336x-sqe,,kr1,Seoul 3,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a0c:b641:b21:1b:6801:31ff:fe53:fb84,False,GenUnknown,iubpe-vrzpt-cdf5f-kkzhq-rgp63-dkbfo-fje7f-6aknf-jekzg-3s7tv-oae,r3yjn-kthmg-pfgmb-2fngg-5c7d7-t6kqg-wi37r-j7gy6-iee64-kjdja-jae,Pindar Technology Limited,UNASSIGNED,KT,"Asia,KR,Seoul",UP,
coaon-g3fvt-m4ylb-35ghy-q4ftv-vnprh-joe3e-dwyyj-l4vi7-jjbxh-4ae,,st1,Sterling,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2610:190:df01:5:6801:2aff:fe4c:6560,False,GenUnknown,tcn4t-xktz4-qm6yk-udidk-m5ays-paeqx-xaevx-hb3fj-nvocf-vr5yq-yqe,izmhk-lpjum-uo4oy-lviba-yctpc-arg4b-2ywim-vgoiu-gqaj2-gskmw-2qe,MI Servers,UNASSIGNED,CyrusOne,"North America,US,Virginia",UP,
coijh-thski-y2oxy-6plhk-3mvza-fgsjq-qkxzh-pb7bj-p5kd4-d7x57-7ae,,zh5,Zurich 5,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:2a8:a13d:1:6801:23ff:feb4:9e0,False,GenUnknown,sqxhb-kreor-og6yg-hmbpu-mr3k7-b72at-dxjqk-xisvr-qkb6k-qmbt3-dae,ma7dp-gz4tg-3c2wv-pgnsv-wna7u-czvhu-fpu47-t4dr6-gzxql-wr2m2-qae,Reist Telecom AG,UNASSIGNED,Green.ch,"Europe,CH,Zurich",UP,
coqzx-lgyi2-hizw4-nax6t-mshs6-y4ml6-xon24-ioon4-rer4r-qtuan-cae,,kr2,Seoul 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2606:fb40:201:1001:6801:a7ff:fe41:589e,False,GenUnknown,5dwhe-vpbuf-zz5ml-ylu6k-7y2z2-36ywv-5e4wf-advxd-3endk-icvg4-cae,64xe5-tx2s3-4gjmj-pnozr-fejw2-77y5y-rhcjk-glnmx-62brf-qin5q-pqe,Web3game,API_BOUNDARY,Gasan,"Asia,KR,Seoul",UP,
covnt-jinzc-tezyn-anumv-iboot-y5ksq-63usw-mstsa-vaasd-rpb7v-xqe,,pl2,Panvel 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2406:1840:100:15:6801:9cff:fe29:934c,False,GenUnknown,7rw6b-6r7qv-al3uk-rimg7-ifkjv-hettz-lhmly-t55g7-xrwac-25ayy-wae,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,REPLICA,Yotta,"Asia,IN,Panvel",UP,xlkub-3thlm-uha3c-hqmfw-qykp5-6rldi-hpfxy-nwyxy-w6bbk-tpg5h-vqe
